uuid,title,position,salary minimum,salary maximum,type,employmentType,categories,updatedAt,newPostingDate,skills,scrape_date,title_clean,salary midpoint,role,posting_month,scrape_month,active_month
02faa9442155244f06a2912837e989ed,Data Centre Operator,Junior Executive,2600,3300,Monthly,['Permanent'],Information Technology,2026-03-26T00:42:45,2026-03-26,"['Troubleshooting', 'Backup', 'Tape Management', 'Monitoring servers', 'Data Center', 'Networking', 'Power Distribution', 'Routers', 'Cabling', 'fraud reports', 'Facilities Management']",2026-04-05,Data Centre Operator,2950,Data Centre Operator,2026-03,2026-04,2026-04
033543582ead2e1019cc28aca4a3fc20,Books Customer Service Executive,Junior Executive,2300,3500,Monthly,"['Contract', 'Full Time']",Admin / Secretarial,2026-04-03T12:48:20,2026-04-03,"['Microsoft Office', 'Microsoft Excel', 'Interpersonal Skills', 'Books', 'Administration', 'Educational Materials', 'Communication Skills', 'Excel', 'Customer Satisfaction', 'Team Player', 'Microsoft Word', 'Customer Service', 'Customer Service Experience']",2026-04-05,Books Customer Service Executive,2900,Books Customer Service Executive,2026-04,2026-04,2026-04
033c5360d1430c4f3bf35df01c0db035,ASSISTANT ADVERTISING & PROMOTION EXEC (EVENT) / ORCHARD,Junior Executive,2800,3000,Monthly,['Permanent'],Advertising / Media,2026-03-06T10:34:19,2026-03-06,"['Advertising', 'store events', 'promotional work', 'media advertising', 'advertising plan', 'Promotions', 'Event promotion', 'Events', 'media events', 'MS Word', 'set up of events', 'Styling', 'launch events', 'brand events', 'Catalogues', 'manage events']",2026-04-05,Assistant Advertising & Promotion Exec / Orchard,2900,Assistant Advertising & Promotion Exec,2026-03,2026-04,2026-03
033c5360d1430c4f3bf35df01c0db035,ASSISTANT ADVERTISING & PROMOTION EXEC (EVENT) / ORCHARD,Junior Executive,2800,3000,Monthly,['Permanent'],Advertising / Media,2026-03-06T10:34:19,2026-03-06,"['Advertising', 'store events', 'promotional work', 'media advertising', 'advertising plan', 'Promotions', 'Event promotion', 'Events', 'media events', 'MS Word', 'set up of events', 'Styling', 'launch events', 'brand events', 'Catalogues', 'manage events']",2026-04-05,Assistant Advertising & Promotion Exec / Orchard,2900,Assistant Advertising & Promotion Exec,2026-03,2026-04,2026-04
033c5360d1430c4f3bf35df01c0db035,ASSISTANT ADVERTISING & PROMOTION EXEC (EVENT) / ORCHARD,Junior Executive,2800,3000,Monthly,['Permanent'],Advertising / Media,2026-03-06T10:34:19,2026-03-06,"['Advertising', 'store events', 'promotional work', 'media advertising', 'advertising plan', 'Promotions', 'Event promotion', 'Events', 'media events', 'MS Word', 'set up of events', 'Styling', 'launch events', 'brand events', 'Catalogues', 'manage events']",2026-04-05,Assistant Advertising & Promotion Exec / Orchard,2900,Orchard,2026-03,2026-04,2026-03
033c5360d1430c4f3bf35df01c0db035,ASSISTANT ADVERTISING & PROMOTION EXEC (EVENT) / ORCHARD,Junior Executive,2800,3000,Monthly,['Permanent'],Advertising / Media,2026-03-06T10:34:19,2026-03-06,"['Advertising', 'store events', 'promotional work', 'media advertising', 'advertising plan', 'Promotions', 'Event promotion', 'Events', 'media events', 'MS Word', 'set up of events', 'Styling', 'launch events', 'brand events', 'Catalogues', 'manage events']",2026-04-05,Assistant Advertising & Promotion Exec / Orchard,2900,Orchard,2026-03,2026-04,2026-04
01f3bc273cf9c6551193b86df524064e,Security Officer #71347,Fresh/entry level,2870,2870,Monthly,"['Permanent', 'Full Time']",Security and Investigation,2026-04-02T06:23:06,2026-04-02,"['Medical', 'Fire Investigation', 'Fire Prevention', 'Criminal Justice', 'Emergency Services', 'Access Control', 'Public Law', 'Maintained security', 'Parking', 'staff operations']",2026-04-05,Security Officer,2870,Security Officer,2026-04,2026-04,2026-04
02b7626fe81d66ac8aafccb164ef9646,M&E Technician,Junior Executive,2800,2900,Monthly,['Permanent'],Building and Construction,2026-03-17T09:14:43,2026-03-17,"['Licensing', 'Troubleshooting', 'Construction', 'Building Maintenance', 'Electrical', 'Building Services', 'Contractor Management', 'Plumbing', 'Refrigeration', 'Water Management', 'Tenant Improvement', 'M&E']",2026-04-05,M&E Technician,2850,M&E Technician,2026-03,2026-04,2026-03
02b7626fe81d66ac8aafccb164ef9646,M&E Technician,Junior Executive,2800,2900,Monthly,['Permanent'],Building and Construction,2026-03-17T09:14:43,2026-03-17,"['Licensing', 'Troubleshooting', 'Construction', 'Building Maintenance', 'Electrical', 'Building Services', 'Contractor Management', 'Plumbing', 'Refrigeration', 'Water Management', 'Tenant Improvement', 'M&E']",2026-04-05,M&E Technician,2850,M&E Technician,2026-03,2026-04,2026-04
0351334e35d41931bb2434b7459fc715,Warehouse Operative,Fresh/entry level,2500,3200,Monthly,['Full Time'],Logistics / Supply Chain,2026-03-17T13:27:11,2026-03-17,"['Liaise with warehouse personnel', 'general warehouse work', 'Warehousing', 'Warehouse Management', '3PL', 'Labels', 'Warehouse Operations', 'Housekeeping', 'making orders', 'Unloading', 'Logistics Management', 'Inventory Management', 'Heavy Lifting']",2026-04-05,Warehouse Operative,2850,Warehouse Operative,2026-03,2026-04,2026-03
0351334e35d41931bb2434b7459fc715,Warehouse Operative,Fresh/entry level,2500,3200,Monthly,['Full Time'],Logistics / Supply Chain,2026-03-17T13:27:11,2026-03-17,"['Liaise with warehouse personnel', 'general warehouse work', 'Warehousing', 'Warehouse Management', '3PL', 'Labels', 'Warehouse Operations', 'Housekeeping', 'making orders', 'Unloading', 'Logistics Management', 'Inventory Management', 'Heavy Lifting']",2026-04-05,Warehouse Operative,2850,Warehouse Operative,2026-03,2026-04,2026-04
02fe1ff593c6dbc9f9c8073e22083406,HR Assistant,Junior Executive,2200,3500,Monthly,['Full Time'],Admin / Secretarial,2026-03-18T03:40:23,2026-03-18,"['Microsoft Office', 'Payroll Administration', 'Employment Law', 'Employment Law Compliance', 'HR Policies', 'Handle Confidential Information', 'Communication Skills', 'Resource Management', 'Human Resources', 'Organization', 'Performance Appraisal', 'Scheduling']",2026-04-05,Hr Assistant,2850,Hr Assistant,2026-03,2026-04,2026-03
02fe1ff593c6dbc9f9c8073e22083406,HR Assistant,Junior Executive,2200,3500,Monthly,['Full Time'],Admin / Secretarial,2026-03-18T03:40:23,2026-03-18,"['Microsoft Office', 'Payroll Administration', 'Employment Law', 'Employment Law Compliance', 'HR Policies', 'Handle Confidential Information', 'Communication Skills', 'Resource Management', 'Human Resources', 'Organization', 'Performance Appraisal', 'Scheduling']",2026-04-05,Hr Assistant,2850,Hr Assistant,2026-03,2026-04,2026-04
02ff2bf9b8a794bcaa960913744590d5,Payroll Executive,Junior Executive,2500,3200,Monthly,['Full Time'],Human Resources,2026-03-24T00:33:16,2026-03-24,"['Microsoft Excel', 'Independence', 'Payroll System', 'Payroll Administration', 'CPFR', 'HRM', 'employee queries', 'Employment', 'Time Management', 'Project Administration', 'claim forms']",2026-04-05,Payroll Executive,2850,Payroll Executive,2026-03,2026-04,2026-03
02ff2bf9b8a794bcaa960913744590d5,Payroll Executive,Junior Executive,2500,3200,Monthly,['Full Time'],Human Resources,2026-03-24T00:33:16,2026-03-24,"['Microsoft Excel', 'Independence', 'Payroll System', 'Payroll Administration', 'CPFR', 'HRM', 'employee queries', 'Employment', 'Time Management', 'Project Administration', 'claim forms']",2026-04-05,Payroll Executive,2850,Payroll Executive,2026-03,2026-04,2026-04
02a03772cfa93e8caca4aa9d7919db9f,PROJECT COORDINATOR,Executive,2200,3500,Monthly,['Full Time'],Building and Construction,2026-03-20T02:03:39,2026-03-20,"['meeting project deadlines', 'Risk Assessment', 'Architectural', 'team meetings', 'Project Risk Management', 'Project Management', 'Meeting Planning', 'Project Development', 'Administrative Support', 'AutoCAD', 'Project Coordination', 'Stakeholder Management', 'Presentation Preparation']",2026-04-05,Project Coordinator,2850,Project Coordinator,2026-03,2026-04,2026-03
02a03772cfa93e8caca4aa9d7919db9f,PROJECT COORDINATOR,Executive,2200,3500,Monthly,['Full Time'],Building and Construction,2026-03-20T02:03:39,2026-03-20,"['meeting project deadlines', 'Risk Assessment', 'Architectural', 'team meetings', 'Project Risk Management', 'Project Management', 'Meeting Planning', 'Project Development', 'Administrative Support', 'AutoCAD', 'Project Coordination', 'Stakeholder Management', 'Presentation Preparation']",2026-04-05,Project Coordinator,2850,Project Coordinator,2026-03,2026-04,2026-04
039109bd2a9c438859553b5bb9ce78fe,Staff Nurse | Clinic,Executive,2500,3200,Monthly,"['Permanent', 'Full Time']",Environment / Health,2026-03-20T09:19:44,2026-03-20,"['Treatment', 'Healthcare', 'Infection Control', 'ACLS', 'Medication Administration', 'BLS', 'Palliative Care', 'Nursing', 'Medical Records', 'Scheduling', 'Nursing Care']",2026-04-05,Staff Nurse Clinic,2850,Staff Nurse Clinic,2026-03,2026-04,2026-03
039109bd2a9c438859553b5bb9ce78fe,Staff Nurse | Clinic,Executive,2500,3200,Monthly,"['Permanent', 'Full Time']",Environment / Health,2026-03-20T09:19:44,2026-03-20,"['Treatment', 'Healthcare', 'Infection Control', 'ACLS', 'Medication Administration', 'BLS', 'Palliative Care', 'Nursing', 'Medical Records', 'Scheduling', 'Nursing Care']",2026-04-05,Staff Nurse Clinic,2850,Staff Nurse Clinic,2026-03,2026-04,2026-04
0385034e3768d2ec8efea52b1fbec9cf,Loans Officer,Fresh/entry level,2600,3000,Monthly,['Permanent'],Admin / Secretarial,2026-03-13T08:54:08,2026-03-13,"['Loan Processing', 'Regulatory Compliance', 'maintaining quality documentation', 'MS Excel', 'MS Word', 'Handle Confidential Information', 'Finance', 'work incentive', 'Customer Service', 'Customer Communication', 'Handle customer calls', 'Training Delivery', 'Performance Qualification']",2026-04-05,Loans Officer,2800,Loans Officer,2026-03,2026-04,2026-03
0385034e3768d2ec8efea52b1fbec9cf,Loans Officer,Fresh/entry level,2600,3000,Monthly,['Permanent'],Admin / Secretarial,2026-03-13T08:54:08,2026-03-13,"['Loan Processing', 'Regulatory Compliance', 'maintaining quality documentation', 'MS Excel', 'MS Word', 'Handle Confidential Information', 'Finance', 'work incentive', 'Customer Service', 'Customer Communication', 'Handle customer calls', 'Training Delivery', 'Performance Qualification']",2026-04-05,Loans Officer,2800,Loans Officer,2026-03,2026-04,2026-04
037d82bd81e836b72f9aba9e97d8ef76,Lift Service Technician (No Experience Required),Junior Executive,2300,3300,Monthly,"['Permanent', 'Full Time']",Repair and Maintenance,2026-03-14T07:27:10,2026-03-14,"['Preventive Maintenance', 'Troubleshooting', 'Analytical Skills', 'Quality Assurance', 'Electrical', 'Reliability', 'PowerPoint', 'SCADA', 'Compliance', 'Transportation', 'Corrective Maintenance', 'Excel', 'Customer Satisfaction', 'Microsoft Word', 'Mechanical Engineering', 'Failure Analysis']",2026-04-05,Lift Service Technician,2800,Lift Service Technician,2026-03,2026-04,2026-03
037d82bd81e836b72f9aba9e97d8ef76,Lift Service Technician (No Experience Required),Junior Executive,2300,3300,Monthly,"['Permanent', 'Full Time']",Repair and Maintenance,2026-03-14T07:27:10,2026-03-14,"['Preventive Maintenance', 'Troubleshooting', 'Analytical Skills', 'Quality Assurance', 'Electrical', 'Reliability', 'PowerPoint', 'SCADA', 'Compliance', 'Transportation', 'Corrective Maintenance', 'Excel', 'Customer Satisfaction', 'Microsoft Word', 'Mechanical Engineering', 'Failure Analysis']",2026-04-05,Lift Service Technician,2800,Lift Service Technician,2026-03,2026-04,2026-04
0343f9f7bd09aac2d1a38839bce9302b,6723 - Account Executive [Tiong Bahru | up to $3000],Junior Executive,2600,3000,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-29T14:33:39,2026-03-29,"['Accounts Payable', 'Microsoft Excel', 'payment of claims', 'Monthly Closing Reports', 'Bank Reconciliation', 'Accounts Receivable', 'Accounting', 'AP Style', 'Administrative Support', 'Finance']",2026-04-05,6723 - Account Executive,2800,6723 - Account Executive,2026-03,2026-04,2026-03
0343f9f7bd09aac2d1a38839bce9302b,6723 - Account Executive [Tiong Bahru | up to $3000],Junior Executive,2600,3000,Monthly,"['Permanent', 'Full Time']",Accounting / Auditing / Taxation,2026-03-29T14:33:39,2026-03-29,"['Accounts Payable', 'Microsoft Excel', 'payment of claims', 'Monthly Closing Reports', 'Bank Reconciliation', 'Accounts Receivable', 'Accounting', 'AP Style', 'Administrative Support', 'Finance']",2026-04-05,6723 - Account Executive,2800,6723 - Account Executive,2026-03,2026-04,2026-04
03a7a283222246954a26fa22c45edc7f,Admin Role – Work with Collectibles! | Tai Seng | Up to $3K | No Exp,Fresh/entry level,2500,3000,Monthly,['Permanent'],Admin / Secretarial,2026-03-26T03:56:31,2026-03-26,"['Account Reconciliation', 'Company Law', 'Anime', 'Admin activities', 'Administration', 'Service-Oriented Architecture (SOA)', 'collecting materials', 'Process Management', 'Product Photography', 'Cards', 'Japanese']",2026-04-05,Admin Role Work With Collectibles! Tai Seng Up To $3K No Exp,2750,Admin Role Work With Collectibles! Tai Seng Up To $3K No Exp,2026-03,2026-04,2026-03
03a7a283222246954a26fa22c45edc7f,Admin Role – Work with Collectibles! | Tai Seng | Up to $3K | No Exp,Fresh/entry level,2500,3000,Monthly,['Permanent'],Admin / Secretarial,2026-03-26T03:56:31,2026-03-26,"['Account Reconciliation', 'Company Law', 'Anime', 'Admin activities', 'Administration', 'Service-Oriented Architecture (SOA)', 'collecting materials', 'Process Management', 'Product Photography', 'Cards', 'Japanese']",2026-04-05,Admin Role Work With Collectibles! Tai Seng Up To $3K No Exp,2750,Admin Role Work With Collectibles! Tai Seng Up To $3K No Exp,2026-03,2026-04,2026-04
0147ea4ec229d495dc526dfd6819ffea,Operations Assistant,Executive,2500,3000,Monthly,"['Contract', 'Part Time', 'Full Time']",Customer Service,2026-03-06T09:16:41,2026-03-06,"['Microsoft Office', 'Microsoft Excel', 'Accounting Management', 'Administrative Work', 'Renewals', 'Operations Management', 'Data Entry', 'Procurement', 'Supply Chain Management', 'Organizational Skills', 'Able To Work Independently']",2026-04-05,Operations Assistant,2750,Operations Assistant,2026-03,2026-04,2026-03
0147ea4ec229d495dc526dfd6819ffea,Operations Assistant,Executive,2500,3000,Monthly,"['Contract', 'Part Time', 'Full Time']",Customer Service,2026-03-06T09:16:41,2026-03-06,"['Microsoft Office', 'Microsoft Excel', 'Accounting Management', 'Administrative Work', 'Renewals', 'Operations Management', 'Data Entry', 'Procurement', 'Supply Chain Management', 'Organizational Skills', 'Able To Work Independently']",2026-04-05,Operations Assistant,2750,Operations Assistant,2026-03,2026-04,2026-04
01be1160da9b2b36a7c2fe8a3c9f5ea1,Graphic Designer,Executive,2000,3500,Monthly,"['Contract', 'Permanent', 'Full Time']",Advertising / Media,2026-03-09T13:20:04,2026-03-09,"['Ability to Multitask', 'Aesthetics', 'Multimedia', 'UI Design', 'User Interface Design', 'Visual Design', 'UX Design', 'User Experience', 'Photos', 'Content Strategy', 'UI', 'User Interface', 'Adobe Illustrator', 'Pressure', 'Time Management', 'Graphics', 'UX', 'Layout', 'Graphic Design', 'Adobe Photoshop']",2026-04-05,Graphic Designer,2750,Graphic Designer,2026-03,2026-04,2026-03
01be1160da9b2b36a7c2fe8a3c9f5ea1,Graphic Designer,Executive,2000,3500,Monthly,"['Contract', 'Permanent', 'Full Time']",Advertising / Media,2026-03-09T13:20:04,2026-03-09,"['Ability to Multitask', 'Aesthetics', 'Multimedia', 'UI Design', 'User Interface Design', 'Visual Design', 'UX Design', 'User Experience', 'Photos', 'Content Strategy', 'UI', 'User Interface', 'Adobe Illustrator', 'Pressure', 'Time Management', 'Graphics', 'UX', 'Layout', 'Graphic Design', 'Adobe Photoshop']",2026-04-05,Graphic Designer,2750,Graphic Designer,2026-03,2026-04,2026-04
0246a33e8dc311a6e5640431fd5262b4,Sales Coordinator,Junior Executive,2500,3000,Monthly,['Permanent'],Admin / Secretarial,2026-04-02T12:58:08,2026-04-02,"['Sales', 'Microsoft Office', 'Microsoft Excel', 'Aftersales', 'Inventory', 'ERP', 'Administration', 'SAP', 'Administrative Support', 'Team Player', 'Microsoft Word', 'Customer Service', 'Scheduling', 'Shipping']",2026-04-05,Sales Coordinator,2750,Sales Coordinator,2026-04,2026-04,2026-04
024899425f57540834a1c0868a14afc1,Learning & Development Assistant - MEDICAL (1 year/GOVT) - up to $3k/West/Training Provided #HAO,Fresh/entry level,2500,3000,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-23T07:24:47,2026-03-23,"['Analytical Skills', 'Ability To Work Independently', 'Interpersonal Skills', 'Healthcare', 'Administration', 'Payroll', 'Employee Engagement', 'E-Learning Development', 'SAP', 'Compliance', 'HR Policies', 'Resource Management', 'Human Resources', 'Microsoft Word', 'Learning Management', 'Screening', 'Employee Relations', 'Sourcing', 'Performance Management', 'Learning Development']",2026-04-05,Learning & Development Assistant - Medical - Up To $3K/West/Training Provided,2750,Learning & Development Assistant - Medical - Up To $3K,2026-03,2026-04,2026-03
024899425f57540834a1c0868a14afc1,Learning & Development Assistant - MEDICAL (1 year/GOVT) - up to $3k/West/Training Provided #HAO,Fresh/entry level,2500,3000,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-23T07:24:47,2026-03-23,"['Analytical Skills', 'Ability To Work Independently', 'Interpersonal Skills', 'Healthcare', 'Administration', 'Payroll', 'Employee Engagement', 'E-Learning Development', 'SAP', 'Compliance', 'HR Policies', 'Resource Management', 'Human Resources', 'Microsoft Word', 'Learning Management', 'Screening', 'Employee Relations', 'Sourcing', 'Performance Management', 'Learning Development']",2026-04-05,Learning & Development Assistant - Medical - Up To $3K/West/Training Provided,2750,Learning & Development Assistant - Medical - Up To $3K,2026-03,2026-04,2026-04
024899425f57540834a1c0868a14afc1,Learning & Development Assistant - MEDICAL (1 year/GOVT) - up to $3k/West/Training Provided #HAO,Fresh/entry level,2500,3000,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-23T07:24:47,2026-03-23,"['Analytical Skills', 'Ability To Work Independently', 'Interpersonal Skills', 'Healthcare', 'Administration', 'Payroll', 'Employee Engagement', 'E-Learning Development', 'SAP', 'Compliance', 'HR Policies', 'Resource Management', 'Human Resources', 'Microsoft Word', 'Learning Management', 'Screening', 'Employee Relations', 'Sourcing', 'Performance Management', 'Learning Development']",2026-04-05,Learning & Development Assistant - Medical - Up To $3K/West/Training Provided,2750,West,2026-03,2026-04,2026-03
024899425f57540834a1c0868a14afc1,Learning & Development Assistant - MEDICAL (1 year/GOVT) - up to $3k/West/Training Provided #HAO,Fresh/entry level,2500,3000,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-23T07:24:47,2026-03-23,"['Analytical Skills', 'Ability To Work Independently', 'Interpersonal Skills', 'Healthcare', 'Administration', 'Payroll', 'Employee Engagement', 'E-Learning Development', 'SAP', 'Compliance', 'HR Policies', 'Resource Management', 'Human Resources', 'Microsoft Word', 'Learning Management', 'Screening', 'Employee Relations', 'Sourcing', 'Performance Management', 'Learning Development']",2026-04-05,Learning & Development Assistant - Medical - Up To $3K/West/Training Provided,2750,West,2026-03,2026-04,2026-04
024899425f57540834a1c0868a14afc1,Learning & Development Assistant - MEDICAL (1 year/GOVT) - up to $3k/West/Training Provided #HAO,Fresh/entry level,2500,3000,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-23T07:24:47,2026-03-23,"['Analytical Skills', 'Ability To Work Independently', 'Interpersonal Skills', 'Healthcare', 'Administration', 'Payroll', 'Employee Engagement', 'E-Learning Development', 'SAP', 'Compliance', 'HR Policies', 'Resource Management', 'Human Resources', 'Microsoft Word', 'Learning Management', 'Screening', 'Employee Relations', 'Sourcing', 'Performance Management', 'Learning Development']",2026-04-05,Learning & Development Assistant - Medical - Up To $3K/West/Training Provided,2750,Training Provided,2026-03,2026-04,2026-03
024899425f57540834a1c0868a14afc1,Learning & Development Assistant - MEDICAL (1 year/GOVT) - up to $3k/West/Training Provided #HAO,Fresh/entry level,2500,3000,Monthly,['Contract'],Healthcare / Pharmaceutical,2026-03-23T07:24:47,2026-03-23,"['Analytical Skills', 'Ability To Work Independently', 'Interpersonal Skills', 'Healthcare', 'Administration', 'Payroll', 'Employee Engagement', 'E-Learning Development', 'SAP', 'Compliance', 'HR Policies', 'Resource Management', 'Human Resources', 'Microsoft Word', 'Learning Management', 'Screening', 'Employee Relations', 'Sourcing', 'Performance Management', 'Learning Development']",2026-04-05,Learning & Development Assistant - Medical - Up To $3K/West/Training Provided,2750,Training Provided,2026-03,2026-04,2026-04
02ca0e6fd018208dd90b0ce70a1d15d3,Junior UAT Testers   - RORC (Project) #Banking #TNJH,Junior Executive,2500,3000,Monthly,['Contract'],Banking and Finance,2026-04-02T05:57:23,2026-04-02,"['Multi Tasking', 'Manual Testing', 'Administrative Work', 'work schedules', 'Mobile Banking', 'Test Cases', 'Test Automation', 'JIRA', 'Functional Testing', 'Project Administration', 'User Acceptance Testing', 'Internet Banking', 'Monitoring defects']",2026-04-05,Junior Uat Testers - Rorc,2750,Junior Uat Testers - Rorc,2026-04,2026-04,2026-04
01a6ab2016b07677aa333113f9616b0d,Logistic Admin,Fresh/entry level,2590,2900,Monthly,['Contract'],Admin / Secretarial,2026-03-09T05:22:08,2026-03-09,"['WMS', 'Permit Management', 'Resume Writing', 'Coordination', 'maintaining quality documentation', 'CVS', 'Logistics', 'Order Processing', 'SMB Market (101)', 'Privacy Law', 'Logistic and administrative support', 'Computer Literacy', 'Liaising with logistics departments', 'Training Delivery']",2026-04-05,Logistic Admin,2745,Logistic Admin,2026-03,2026-04,2026-03
01a6ab2016b07677aa333113f9616b0d,Logistic Admin,Fresh/entry level,2590,2900,Monthly,['Contract'],Admin / Secretarial,2026-03-09T05:22:08,2026-03-09,"['WMS', 'Permit Management', 'Resume Writing', 'Coordination', 'maintaining quality documentation', 'CVS', 'Logistics', 'Order Processing', 'SMB Market (101)', 'Privacy Law', 'Logistic and administrative support', 'Computer Literacy', 'Liaising with logistics departments', 'Training Delivery']",2026-04-05,Logistic Admin,2745,Logistic Admin,2026-03,2026-04,2026-04
03ba5015d5b70f90573e22d45f3a5045,Customer Service Executive (Memberships),Junior Executive,2600,2800,Monthly,['Full Time'],Admin / Secretarial,2026-04-01T20:02:35,2026-04-02,"['Outlook', 'Microsoft Office', 'Microsoft Excel', 'Written English', 'Customer Support', 'Interpersonal Skills', 'Work Preparation', 'Customer Care', 'Administration', 'Written Communication', 'Customer Relationship Management (CRM)', 'Data Entry', 'Good Communication Skills', 'Attention to Detail', 'Administrative Support', 'Customer Satisfaction', 'Microsoft Word', 'Customer Service', 'Able To Work Independently', 'Hospitality']",2026-04-05,Customer Service Executive,2700,Customer Service Executive,2026-04,2026-04,2026-04
03c10347b0f29a33fcfbcbb97e83cfb3,Enrolled Nurse,Junior Executive,1900,3500,Monthly,"['Permanent', 'Full Time']",Healthcare / Pharmaceutical,2026-03-12T06:47:16,2026-03-12,"['Hospitals', 'Treatment', 'Healthcare', 'Infection Control', 'Administration', 'problem solving skills', 'First Aid', 'Nursing', 'Wellbeing', 'Screening', 'Medical Records', 'Nursing Care', 'BASIC']",2026-04-05,Enrolled Nurse,2700,Enrolled Nurse,2026-03,2026-04,2026-03
03c10347b0f29a33fcfbcbb97e83cfb3,Enrolled Nurse,Junior Executive,1900,3500,Monthly,"['Permanent', 'Full Time']",Healthcare / Pharmaceutical,2026-03-12T06:47:16,2026-03-12,"['Hospitals', 'Treatment', 'Healthcare', 'Infection Control', 'Administration', 'problem solving skills', 'First Aid', 'Nursing', 'Wellbeing', 'Screening', 'Medical Records', 'Nursing Care', 'BASIC']",2026-04-05,Enrolled Nurse,2700,Enrolled Nurse,2026-03,2026-04,2026-04
02abc6073256369b4212bb4e549d99bd,HR Assistant (Payroll) – EAST / 1 Year Contract,Executive,2400,3000,Monthly,['Contract'],Human Resources,2026-03-12T01:46:17,2026-03-12,"['Typing', 'Microsoft Excel', 'Support HR team', 'Administrative Work', 'Technology Scanning', 'Payroll Processing', 'Payroll Administration', 'Payroll', 'Data Entry', 'Performing', 'working closely with HR', 'Human Resources', 'Business Operations', 'Filing']",2026-04-05,Hr Assistant East / 1 Year Contract,2700,Hr Assistant East,2026-03,2026-04,2026-03
02abc6073256369b4212bb4e549d99bd,HR Assistant (Payroll) – EAST / 1 Year Contract,Executive,2400,3000,Monthly,['Contract'],Human Resources,2026-03-12T01:46:17,2026-03-12,"['Typing', 'Microsoft Excel', 'Support HR team', 'Administrative Work', 'Technology Scanning', 'Payroll Processing', 'Payroll Administration', 'Payroll', 'Data Entry', 'Performing', 'working closely with HR', 'Human Resources', 'Business Operations', 'Filing']",2026-04-05,Hr Assistant East / 1 Year Contract,2700,Hr Assistant East,2026-03,2026-04,2026-04
02abc6073256369b4212bb4e549d99bd,HR Assistant (Payroll) – EAST / 1 Year Contract,Executive,2400,3000,Monthly,['Contract'],Human Resources,2026-03-12T01:46:17,2026-03-12,"['Typing', 'Microsoft Excel', 'Support HR team', 'Administrative Work', 'Technology Scanning', 'Payroll Processing', 'Payroll Administration', 'Payroll', 'Data Entry', 'Performing', 'working closely with HR', 'Human Resources', 'Business Operations', 'Filing']",2026-04-05,Hr Assistant East / 1 Year Contract,2700,1 Year Contract,2026-03,2026-04,2026-03
02abc6073256369b4212bb4e549d99bd,HR Assistant (Payroll) – EAST / 1 Year Contract,Executive,2400,3000,Monthly,['Contract'],Human Resources,2026-03-12T01:46:17,2026-03-12,"['Typing', 'Microsoft Excel', 'Support HR team', 'Administrative Work', 'Technology Scanning', 'Payroll Processing', 'Payroll Administration', 'Payroll', 'Data Entry', 'Performing', 'working closely with HR', 'Human Resources', 'Business Operations', 'Filing']",2026-04-05,Hr Assistant East / 1 Year Contract,2700,1 Year Contract,2026-03,2026-04,2026-04
0357179d5750c8cdd93d5423dd0b3b6c,Sales Representative,Executive,1800,3600,Monthly,['Full Time'],Admin / Secretarial,2026-03-27T05:46:35,2026-03-27,"['Career Development', 'Administration', 'Selling', 'Sales Operations', 'Sales Administration', 'Time Management', 'Operational Planning', 'Accountability', 'Team Player', 'Customer Service']",2026-04-05,Sales Representative,2700,Sales Representative,2026-03,2026-04,2026-03
0357179d5750c8cdd93d5423dd0b3b6c,Sales Representative,Executive,1800,3600,Monthly,['Full Time'],Admin / Secretarial,2026-03-27T05:46:35,2026-03-27,"['Career Development', 'Administration', 'Selling', 'Sales Operations', 'Sales Administration', 'Time Management', 'Operational Planning', 'Accountability', 'Team Player', 'Customer Service']",2026-04-05,Sales Representative,2700,Sales Representative,2026-03,2026-04,2026-04
0239e125a29dcbb3b3d81fbb48ccaeea,*Entry Level* 12 Months Contract Executive Assistant (GLC) #BCX,Fresh/entry level,2500,2800,Monthly,"['Contract', 'Full Time']",Admin / Secretarial,2026-03-12T06:26:51,2026-03-12,"['Outlook', 'customer refunds', 'Microsoft PowerPoint', 'Multi Tasking', 'Travel Arrangements', 'scientific discipline', 'Remittances', 'Performance Management', 'Able To Work Independently', 'Supply Chain applications', 'Training Delivery']",2026-04-05,12 Months Contract Executive Assistant,2650,12 Months Contract Executive Assistant,2026-03,2026-04,2026-03
0239e125a29dcbb3b3d81fbb48ccaeea,*Entry Level* 12 Months Contract Executive Assistant (GLC) #BCX,Fresh/entry level,2500,2800,Monthly,"['Contract', 'Full Time']",Admin / Secretarial,2026-03-12T06:26:51,2026-03-12,"['Outlook', 'customer refunds', 'Microsoft PowerPoint', 'Multi Tasking', 'Travel Arrangements', 'scientific discipline', 'Remittances', 'Performance Management', 'Able To Work Independently', 'Supply Chain applications', 'Training Delivery']",2026-04-05,12 Months Contract Executive Assistant,2650,12 Months Contract Executive Assistant,2026-03,2026-04,2026-04
